baseline_id,instance_id,fault_id,instance_label,model_id,model_name,model_variant,expected_model_variant,observed_model_variants,model_binding_valid,workload_fingerprint,layer,predicted_layer,layer_correct,diagnosis_complete,scope,runner_case,low_hint,oracle,strict_success,passed,real_llm,blind,fault_triggered,attempts,effective_rounds,patch_count,validation_status,restore_status,regression_passed,failure_reason,runner_error,wall_time_sec
r_hier,GR-02-B,GR-02,B,M2,Image MLP,mlp,mlp,mlp,True,45539c21ea085f1106874a03341709c5088cefca184ee75ab463cb9a75243d9a,gradient_update,gradient_update,True,True,candidate,GR-02,False,candidate parameter-update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,15.891821
r_hier,GR-03-A,GR-03,A,M1,CNN,cnn,cnn,cnn,True,92667136a8d2836239f2a7f29c3b9727743105e116f1b5dd0f8dd44fa25d61ff,gradient_update,gradient_update,True,True,candidate,GR-03,False,candidate parameter-update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,10.998862
r_hier,GR-03-B,GR-03,B,M3,Transformer Classifier,transformer,transformer,transformer,True,5d3f8ac8cb24252d6e7acc586ce709e24c8f58394541ad87da519df56e2a1b56,gradient_update,gradient_update,True,True,candidate,GR-03,False,candidate parameter-update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,17.611803
r_hier,GR-04-A,GR-04,A,M1,CNN,cnn,cnn,cnn,True,be8bef9699ab474e5bb715186f17a09b8eec0044e1f0b2828e5a70bb646521d7,gradient_update,gradient_update,True,True,candidate,GR-04,False,candidate gradient/update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,13.514092
r_hier,GR-04-B,GR-04,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,1a73d25ce72e100bfe39f04bc8104fe4622ec4aae1b89d00c8ff4d9a4f5412a5,gradient_update,gradient_update,True,True,candidate,GR-04,False,candidate gradient/update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,7.982031
r_hier,GR-05-A,GR-05,A,M2,Image MLP,mlp,mlp,mlp,True,f46e791a22d43456068817a24fb845c306f0961bd0eae0195bea2fc6d64fda93,gradient_update,gradient_update,True,True,core_autograd_optimizer,,False,trainable gradient mapping private probe,True,True,True,True,True,1,1,2,verified_restored,True,True,,,88.720132
r_hier,GR-05-B,GR-05,B,M3,Transformer Classifier,transformer,transformer,transformer,True,76fbc7f72e06c913e6cbd578158cfb8de78f4cfd4abe8fdd1f9160b1f9372f89,gradient_update,gradient_update,True,True,core_autograd_optimizer,,False,trainable gradient mapping private probe,True,True,True,True,True,1,1,2,verified_restored,True,True,,,86.273975
r_hier,GR-06-A,GR-06,A,M2,Image MLP,mlp,mlp,mlp,True,a1419cf888a0d3dab254a69bd7b0ef06ca6f48375e6e0f4a4c96c6545d2d2af3,gradient_update,gradient_update,True,True,candidate,GR-06,False,candidate trainability and update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,15.699752
r_hier,GR-06-B,GR-06,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,6add30118544d0e5699157b4aeaefe6b285ac390170ded88290369f9ec3c3237,gradient_update,gradient_update,True,True,candidate,GR-06,False,candidate trainability and update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,14.780835
r_hier,GR-07-A,GR-07,A,M3,Transformer Classifier,transformer,transformer,transformer,True,179ab111ecf90f50d83b6de6560f276a3bf91d4f603a711a1659a2d270b31755,gradient_update,gradient_update,True,True,core_autograd_optimizer,GR-07,False,core trainable gradient order mapping probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,36.511543
r_hier,GR-07-B,GR-07,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,047967102cba1f2000a32f35ccfd84f96c648a5d076948eaadde0bf986196ef4,gradient_update,gradient_update,True,True,core_autograd_optimizer,GR-07,False,core trainable gradient order mapping probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,59.130987
r_hier,GR-08-A,GR-08,A,M1,CNN,cnn,cnn,cnn,True,44c401e8a96c48d3159a82384a8bf6f0bb95ba6b35364a268169169102703461,gradient_update,gradient_update,True,True,candidate,GR-08,False,candidate optimizer param-group coverage probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,23.801596
r_hier,GR-08-B,GR-08,B,M2,Image MLP,mlp,mlp,mlp,True,8a08613bb0a42da83317e52343daaba2dbc3b84cfd1aafc2dd2f2be5d26d64ed,gradient_update,gradient_update,True,True,candidate,GR-08,False,candidate optimizer param-group coverage probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,12.051462
