baseline_id,instance_id,fault_id,instance_label,model_id,model_name,model_variant,expected_model_variant,observed_model_variants,model_binding_valid,workload_fingerprint,layer,predicted_layer,layer_correct,diagnosis_complete,scope,runner_case,low_hint,oracle,strict_success,passed,real_llm,blind,fault_triggered,attempts,effective_rounds,patch_count,validation_status,restore_status,regression_passed,failure_reason,runner_error,wall_time_sec
r_exec,EX-06-A,EX-06,A,M3,Transformer Classifier,transformer,transformer,transformer,True,c3ac9df6b8931e815d0302a571c7d36ce1a2a374f1f42293694921e01c8b994c,execution,execution,True,True,core_operator,,False,tensor boundary type probe,False,False,True,True,True,0,0,1,,True,False,wrong_root_cause_hypothesis,,212.932901
r_exec,EX-06-B,EX-06,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,71ba6e95ce0b5bdc059e98a9ed83ac36c3e36b9de629317a034422963c1c0517,execution,execution,True,True,core_operator,,False,tensor boundary type probe,False,False,True,True,True,0,0,1,,True,False,wrong_root_cause_hypothesis,,170.72303
r_exec,EX-07-A,EX-07,A,M1,CNN,cnn,cnn,cnn,True,bcd07b95266d3f67a761a7d294177f64a73ce04faaf878fa42c5221bbd0aee01,execution,execution,True,True,core_operator,EX-07,False,BF16 embedding private probe,False,False,True,True,True,4,4,0,,True,False,repair_budget_exhausted,,286.480946
r_exec,EX-07-B,EX-07,B,M2,Image MLP,mlp,mlp,mlp,True,b09a8bdf8ca952c653a54ec51a688dc4b41a2373a433fc190bb7a5159d1dc5a3,execution,execution,True,True,core_operator,EX-07,False,BF16 embedding private probe,False,False,True,True,True,4,4,1,,True,False,repair_budget_exhausted,,634.077248
r_exec,EX-08-A,EX-08,A,M1,CNN,cnn,cnn,cnn,True,5d6148596417f18c6e8387934cd1cb70b2a554739154339670c13e6e3b48e68b,execution,execution,True,True,core_operator,EX-08,False,SDPA boundary private probe,False,False,True,True,True,4,4,1,,True,False,repair_budget_exhausted,,842.326597
r_exec,EX-08-B,EX-08,B,M3,Transformer Classifier,transformer,transformer,transformer,True,85d39dfeef50e56eda64508635ffebbec89f281ff2505fd934d47371853b46cf,execution,execution,True,True,core_operator,EX-08,False,SDPA boundary private probe,False,False,True,True,True,4,4,1,,True,False,repair_budget_exhausted,,595.200873
r_exec,EX-09-A,EX-09,A,M1,CNN,cnn,cnn,cnn,True,731f0c8d1b62499276018c1acb2325d87d1b8069aa0914a13b52532bd0804d9c,execution,execution,True,True,core_operator,EX-09,False,core overload registry contract probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,8.733374
r_exec,EX-09-B,EX-09,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,9d9265eb0c8a3218e777a229806befaab4aedd2afa11ec3d673115fc2042aa34,execution,execution,True,True,core_operator,EX-09,False,core overload registry contract probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,37.78952
r_exec,EX-10-A,EX-10,A,M2,Image MLP,mlp,mlp,mlp,True,032aa663b90d2e6a8d4d7fe85aefa23b79361d87932cd7c301642b91172afe17,execution,execution,True,True,core_operator,EX-10,False,core tuple/Tensor return protocol probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,32.300486
r_exec,EX-10-B,EX-10,B,M3,Transformer Classifier,transformer,transformer,transformer,True,759c1cc283f0cf31c073dea4980aee2f0f934bdf77e0beecdf561b1efb438fa9,execution,execution,True,True,core_operator,EX-10,False,core tuple/Tensor return protocol probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,53.725337
r_exec,NU-01-A,NU-01,A,M2,Image MLP,mlp,mlp,mlp,True,e9524ef2c561cf7df8094341ff26fb99f19e65c2990310442e034ecb2dc96005,numerical,numerical,True,True,candidate,NU-01,False,candidate residual numeric probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,13.008756
r_exec,NU-01-B,NU-01,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,bc53ff5c22beaf0e7b28d32b2a751b60b778520ea46756ea30e36774a0209748,numerical,numerical,True,True,candidate,NU-01,False,candidate residual numeric probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,9.857609
r_exec,NU-02-A,NU-02,A,M3,Transformer Classifier,transformer,transformer,transformer,True,776e2be4f443ac3f1c13f77972d93dbf7420c3bd50e592e9ab7ba869c446d1ae,numerical,unknown,False,False,candidate,,False,paired numeric softmax probe,False,False,True,True,True,4,4,0,rolled_back,True,False,repair_budget_exhausted,,19.740862
r_exec,NU-02-B,NU-02,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,f1a9d6afadb277898457f776927cb08c384d498947dee584605fbfd45bb8d9e8,numerical,unknown,False,False,candidate,,False,paired numeric softmax probe,True,True,True,True,True,3,3,1,verified_restored,True,True,,,94.700505
r_exec,NU-03-A,NU-03,A,M1,CNN,cnn,cnn,cnn,True,cc62e1e1b80e759854a1110d3b266858da32654afde08244c8d7d698f21d2190,numerical,unknown,False,False,core_operator,NU-03,False,boolean SDPA mask private probe,False,False,True,True,True,4,4,1,,True,False,repair_budget_exhausted,,671.595539
r_exec,NU-03-B,NU-03,B,M2,Image MLP,mlp,mlp,mlp,True,a4bcbd0e8ca010631907bd92076e22ec90eb4e4a835300935ac83c6e33114c8f,numerical,unknown,False,False,core_operator,NU-03,False,boolean SDPA mask private probe,False,False,True,True,True,4,4,1,,True,False,repair_budget_exhausted,,709.718263
r_exec,NU-04-A,NU-04,A,M1,CNN,cnn,cnn,cnn,True,3f22c2627ab6dd996bb04f59c2db240e90456fc5c0af331981008dd351287b63,numerical,numerical,True,True,core_operator,NU-04,False,core mask fill value numeric probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,15.707962
r_exec,NU-04-B,NU-04,B,M3,Transformer Classifier,transformer,transformer,transformer,True,85673f2b4c5a286e8e9fb18741cb770f4d9906af2e392d73bd2cc8f360c8eba0,numerical,numerical,True,True,core_operator,NU-04,False,core mask fill value numeric probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,14.510806
r_exec,NU-05-A,NU-05,A,M1,CNN,cnn,cnn,cnn,True,b66ef77a4797b3fad7e55444cc03c24c7da3f09f7861d1b92df89a0cddc103e7,numerical,unknown,False,False,core_operator,NU-05,False,SDPA scaling private probe,False,False,True,True,True,4,4,0,,True,False,repair_budget_exhausted,,441.614289
r_exec,NU-05-B,NU-05,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,797208b2adab968cef2d9180f63e3dfb6d6db50102e5f4773aadd3b5e2f70d6a,numerical,unknown,False,False,core_operator,NU-05,False,SDPA scaling private probe,False,False,True,True,True,4,4,1,,True,False,repair_budget_exhausted,,863.222898
r_exec,NU-06-A,NU-06,A,M2,Image MLP,mlp,mlp,mlp,True,6d600c3aaffd2bcbac624b927a31f0c24467342a019461d73ce16012e3ab5a9b,numerical,numerical,True,True,core_operator,NU-06,False,core RoPE pairing numeric probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,9.053738
r_exec,NU-06-B,NU-06,B,M3,Transformer Classifier,transformer,transformer,transformer,True,3c84b200ed804f56c56c5ed9262bc35f7e77d5f43b0879f566767be7030b70a8,numerical,numerical,True,True,core_operator,NU-06,False,core RoPE pairing numeric probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,13.033518
r_exec,NU-07-A,NU-07,A,M2,Image MLP,mlp,mlp,mlp,True,42ac913c5883edc398f52d8f61162eda3bd5daaab194e5c60cbbeabc3b1dba0d,numerical,execution,False,True,core_operator,NU-07,False,GQA KV repeat private probe,False,False,True,True,True,4,4,0,,True,False,repair_budget_exhausted,,802.968261
r_exec,NU-07-B,NU-07,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,1ead5e47ac298be92381c575c78f468fad456a848c5fd78ee40e0ffbb166ab15,numerical,execution,False,True,core_operator,NU-07,False,GQA KV repeat private probe,False,False,True,True,True,4,4,1,,True,False,repair_budget_exhausted,,814.168644
r_exec,GR-01-A,GR-01,A,M3,Transformer Classifier,transformer,transformer,transformer,True,b92bc81911b2df197b004ab916c1b5c2748feb80e5cfe391f2db3f0ea78ad9a0,gradient_update,unknown,False,False,candidate,GR-01,False,candidate gradient/update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,25.962533
r_exec,GR-01-B,GR-01,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,8e065ee0c5d7a85dcc91b0de68dd5ea0009911c82f86c3fc818728f1ced5c27e,gradient_update,unknown,False,False,candidate,GR-01,False,candidate gradient/update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,9.434015
r_exec,GR-02-A,GR-02,A,M1,CNN,cnn,cnn,cnn,True,364c19731eef1ded2e6887568e4990f92af37be58e9220effc8e00ce8550b8cd,gradient_update,gradient_update,True,True,candidate,GR-02,False,candidate parameter-update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,38.880787
r_exec,GR-02-B,GR-02,B,M2,Image MLP,mlp,mlp,mlp,True,45539c21ea085f1106874a03341709c5088cefca184ee75ab463cb9a75243d9a,gradient_update,gradient_update,True,True,candidate,GR-02,False,candidate parameter-update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,15.212033
r_exec,GR-03-A,GR-03,A,M1,CNN,cnn,cnn,cnn,True,92667136a8d2836239f2a7f29c3b9727743105e116f1b5dd0f8dd44fa25d61ff,gradient_update,gradient_update,True,True,candidate,GR-03,False,candidate parameter-update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,17.190851
r_exec,GR-03-B,GR-03,B,M3,Transformer Classifier,transformer,transformer,transformer,True,5d3f8ac8cb24252d6e7acc586ce709e24c8f58394541ad87da519df56e2a1b56,gradient_update,gradient_update,True,True,candidate,GR-03,False,candidate parameter-update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,55.824152
r_exec,GR-04-A,GR-04,A,M1,CNN,cnn,cnn,cnn,True,be8bef9699ab474e5bb715186f17a09b8eec0044e1f0b2828e5a70bb646521d7,gradient_update,unknown,False,False,candidate,GR-04,False,candidate gradient/update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,25.746787
r_exec,GR-04-B,GR-04,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,1a73d25ce72e100bfe39f04bc8104fe4622ec4aae1b89d00c8ff4d9a4f5412a5,gradient_update,unknown,False,False,candidate,GR-04,False,candidate gradient/update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,48.648524
r_exec,GR-05-A,GR-05,A,M2,Image MLP,mlp,mlp,mlp,True,98da526df816a7b48e53114d8ae3da5898796fb209edceed9d6e354cc7d361ea,gradient_update,unknown,False,False,core_autograd_optimizer,,False,trainable gradient mapping private probe,False,False,True,True,True,4,4,0,,True,False,gradient_update_mismatch_remained,,84.997846
r_exec,GR-05-B,GR-05,B,M3,Transformer Classifier,transformer,transformer,transformer,True,c0cff4126954c15783d6fbe9dea5ed303539cc18f316d261d2e4ad16f61deb22,gradient_update,unknown,False,False,core_autograd_optimizer,,False,trainable gradient mapping private probe,False,False,True,True,True,4,4,0,,True,False,gradient_update_mismatch_remained,,19.627783
r_exec,GR-06-A,GR-06,A,M2,Image MLP,mlp,mlp,mlp,True,a1419cf888a0d3dab254a69bd7b0ef06ca6f48375e6e0f4a4c96c6545d2d2af3,gradient_update,gradient_update,True,True,candidate,GR-06,False,candidate trainability and update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,20.628919
r_exec,GR-06-B,GR-06,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,6add30118544d0e5699157b4aeaefe6b285ac390170ded88290369f9ec3c3237,gradient_update,gradient_update,True,True,candidate,GR-06,False,candidate trainability and update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,25.99751
r_exec,GR-07-A,GR-07,A,M3,Transformer Classifier,transformer,transformer,transformer,True,11195bad1be7664adc911ef4c6bc8b7301a7e3d9b9274f7c936e24ee587be5dc,gradient_update,unknown,False,False,core_autograd_optimizer,GR-07,False,core trainable gradient order mapping probe,False,False,True,True,True,4,4,0,,True,False,gradient_update_mismatch_remained,,121.307095
r_exec,GR-07-B,GR-07,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,d3189940faea8b3326c4765a459b52b30fa4c46c60d739d457611a21976cc43b,gradient_update,unknown,False,False,core_autograd_optimizer,GR-07,False,core trainable gradient order mapping probe,False,False,True,True,True,4,4,0,,True,False,gradient_update_mismatch_remained,,96.56855
r_exec,GR-08-A,GR-08,A,M1,CNN,cnn,cnn,cnn,True,44c401e8a96c48d3159a82384a8bf6f0bb95ba6b35364a268169169102703461,gradient_update,gradient_update,True,True,candidate,GR-08,False,candidate optimizer param-group coverage probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,35.005409
r_exec,GR-08-B,GR-08,B,M2,Image MLP,mlp,mlp,mlp,True,8a08613bb0a42da83317e52343daaba2dbc3b84cfd1aafc2dd2f2be5d26d64ed,gradient_update,gradient_update,True,True,candidate,GR-08,False,candidate optimizer param-group coverage probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,10.967301
