task_id,instance_id,baseline_id,model,expected_model_variant,observed_model_variants,model_binding_valid,fault_id,fault_layer,covered,fault_triggered,strict_success,repair_round,repair_attempts,repair_at_1,repair_at_2,repair_at_4,compile_status,execution_status,numerical_status,gradient_status,update_status,stage_status_semantics,patch_count,out_of_scope_edit_count,llm_calls,prompt_tokens,completion_tokens,total_tokens,api_cost_usd,wall_time_sec,failure_reason,final_patch,raw_report
MF-14__r_exec,MF-14,r_exec,mlp,mlp,mlp,True,ex_boundary+nu_scale+gr_step,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,1,0,4,6750,5481,12231,,56.07035184907727,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_exec/candidates/MF-14__r_exec.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_exec/raw/MF-14__r_exec.json
MF-15__r_exec,MF-15,r_exec,transformer,transformer,transformer,True,ex_dtype+nu_residual+gr_freeze,mixed,True,True,False,,4,False,False,False,pass,fail,fail,fail,fail,three_stage_strict_probe,4,0,4,7087,55253,62340,,470.2221035861876,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_exec/candidates/MF-15__r_exec.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_exec/raw/MF-15__r_exec.json
MF-16__r_exec,MF-16,r_exec,causal_lm,causal_lm,causal_lm,True,ex_index+nu_scale+gr_zero,mixed,True,True,False,,4,False,False,False,pass,pass,fail,pass,pass,three_stage_strict_probe,2,0,4,6773,4927,11700,,43.680921900086105,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_exec/candidates/MF-16__r_exec.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_exec/raw/MF-16__r_exec.json
MF-17__r_exec,MF-17,r_exec,cnn,cnn,cnn,True,ex_boundary+nu_sign+gr_freeze,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,1,0,4,6830,2633,9463,,23.08889653510414,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_exec/candidates/MF-17__r_exec.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_exec/raw/MF-17__r_exec.json
MF-18__r_exec,MF-18,r_exec,mlp,mlp,mlp,True,ex_dtype+nu_sign+gr_zero,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,1,0,4,6789,18392,25181,,150.44003308797255,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_exec/candidates/MF-18__r_exec.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_exec/raw/MF-18__r_exec.json
MF-19__r_exec,MF-19,r_exec,transformer,transformer,transformer,True,ex_index+nu_residual+gr_step,mixed,True,True,False,,4,False,False,False,pass,pass,fail,pass,pass,three_stage_strict_probe,2,0,4,6728,5589,12317,,52.77160214097239,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_exec/candidates/MF-19__r_exec.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_exec/raw/MF-19__r_exec.json
MF-20__r_exec,MF-20,r_exec,causal_lm,causal_lm,causal_lm,True,ex_boundary+nu_scale+gr_zero,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,1,0,4,6778,1915,8693,,18.0990945789963,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_exec/candidates/MF-20__r_exec.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_exec/raw/MF-20__r_exec.json
MF-01__r_flat,MF-01,r_flat,cnn,cnn,cnn,True,ex_boundary+nu_residual,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,4,0,4,7299,50157,57456,,448.8039228168782,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-01__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-01__r_flat.json
MF-02__r_flat,MF-02,r_flat,mlp,mlp,mlp,True,ex_dtype+gr_zero,mixed,True,True,False,,4,False,False,False,pass,fail,pass,pass,pass,three_stage_strict_probe,4,0,4,7605,34591,42196,,294.71306979400106,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-02__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-02__r_flat.json
MF-03__r_flat,MF-03,r_flat,transformer,transformer,transformer,True,ex_index+nu_scale,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,4,0,4,7399,38834,46233,,347.4308333629742,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-03__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-03__r_flat.json
MF-04__r_flat,MF-04,r_flat,causal_lm,causal_lm,causal_lm,True,nu_sign+gr_step,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,4,0,4,7342,79448,86790,,724.6632664280478,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-04__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-04__r_flat.json
MF-05__r_flat,MF-05,r_flat,cnn,cnn,cnn,True,ex_boundary+gr_freeze,mixed,True,True,False,,4,False,False,False,pass,pass,pass,fail,fail,three_stage_strict_probe,4,0,4,7408,67077,74485,,606.1927049800288,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-05__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-05__r_flat.json
MF-06__r_flat,MF-06,r_flat,mlp,mlp,mlp,True,nu_residual+gr_zero,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,4,0,4,7359,37869,45228,,355.6872028899379,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-06__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-06__r_flat.json
MF-07__r_flat,MF-07,r_flat,transformer,transformer,transformer,True,ex_dtype+nu_sign,mixed,True,True,False,,4,False,False,False,pass,fail,fail,pass,pass,three_stage_strict_probe,4,0,4,7492,43515,51007,,410.3171960830223,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-07__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-07__r_flat.json
MF-08__r_flat,MF-08,r_flat,causal_lm,causal_lm,causal_lm,True,ex_index+gr_step,mixed,True,True,True,1,1,True,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,1,0,1,1865,5165,7030,,41.5464640178252,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-08__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-08__r_flat.json
MF-09__r_flat,MF-09,r_flat,cnn,cnn,cnn,True,nu_scale+gr_freeze,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,4,0,4,7395,58797,66192,,509.84700537705794,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-09__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-09__r_flat.json
MF-10__r_flat,MF-10,r_flat,mlp,mlp,mlp,True,ex_boundary+nu_sign,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,4,0,4,7378,64001,71379,,521.5287341088988,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-10__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-10__r_flat.json
MF-11__r_flat,MF-11,r_flat,transformer,transformer,transformer,True,ex_boundary+nu_residual+gr_zero,mixed,True,True,False,,4,False,False,False,pass,fail,fail,fail,fail,three_stage_strict_probe,4,0,4,7332,58080,65412,,519.2507488129195,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-11__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-11__r_flat.json
MF-12__r_flat,MF-12,r_flat,causal_lm,causal_lm,causal_lm,True,ex_dtype+nu_scale+gr_step,mixed,True,True,False,,4,False,False,False,pass,fail,fail,fail,fail,three_stage_strict_probe,4,0,4,7410,32640,40050,,272.7874276768416,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-12__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-12__r_flat.json
MF-13__r_flat,MF-13,r_flat,cnn,cnn,cnn,True,ex_index+nu_sign+gr_freeze,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,4,0,4,7386,42039,49425,,377.1543853478506,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-13__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-13__r_flat.json
MF-14__r_flat,MF-14,r_flat,mlp,mlp,mlp,True,ex_boundary+nu_scale+gr_step,mixed,True,True,False,,4,False,False,False,pass,pass,fail,pass,pass,three_stage_strict_probe,4,0,4,7366,59992,67358,,553.0697402649093,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-14__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-14__r_flat.json
MF-15__r_flat,MF-15,r_flat,transformer,transformer,transformer,True,ex_dtype+nu_residual+gr_freeze,mixed,True,True,False,,4,False,False,False,pass,fail,fail,fail,fail,three_stage_strict_probe,4,0,4,7634,41629,49263,,390.4415596299805,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-15__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-15__r_flat.json
MF-16__r_flat,MF-16,r_flat,causal_lm,causal_lm,causal_lm,True,ex_index+nu_scale+gr_zero,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,4,0,4,7397,29257,36654,,260.80199521104805,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-16__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-16__r_flat.json
MF-17__r_flat,MF-17,r_flat,cnn,cnn,cnn,True,ex_boundary+nu_sign+gr_freeze,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,4,0,4,7381,35626,43007,,329.76505043311045,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-17__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-17__r_flat.json
MF-18__r_flat,MF-18,r_flat,mlp,mlp,mlp,True,ex_dtype+nu_sign+gr_zero,mixed,True,True,False,,4,False,False,False,pass,fail,fail,fail,fail,three_stage_strict_probe,4,0,4,7518,63302,70820,,561.0690835379064,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-18__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-18__r_flat.json
MF-19__r_flat,MF-19,r_flat,transformer,transformer,transformer,True,ex_index+nu_residual+gr_step,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,4,0,4,7347,50361,57708,,459.5317945610732,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-19__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-19__r_flat.json
MF-20__r_flat,MF-20,r_flat,causal_lm,causal_lm,causal_lm,True,ex_boundary+nu_scale+gr_zero,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,4,0,4,7413,58610,66023,,528.192544936901,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/candidates/MF-20__r_flat.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_flat/raw/MF-20__r_flat.json
MF-01__r_hier,MF-01,r_hier,cnn,cnn,cnn,True,ex_boundary+nu_residual,mixed,True,True,True,1,1,True,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,1,0,1,5964,11286,17250,,104.28669503214769,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-01__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-01__r_hier.json
MF-02__r_hier,MF-02,r_hier,mlp,mlp,mlp,True,ex_dtype+gr_zero,mixed,True,True,False,,4,False,False,False,pass,pass,pass,fail,fail,three_stage_strict_probe,4,0,4,43724,33465,77189,,334.83118507405743,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-02__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-02__r_hier.json
MF-03__r_hier,MF-03,r_hier,transformer,transformer,transformer,True,ex_index+nu_scale,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,21054,7721,28775,,81.74279070296325,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-03__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-03__r_hier.json
MF-04__r_hier,MF-04,r_hier,causal_lm,causal_lm,causal_lm,True,nu_sign+gr_step,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,21129,8622,29751,,82.57242200197652,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-04__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-04__r_hier.json
MF-05__r_hier,MF-05,r_hier,cnn,cnn,cnn,True,ex_boundary+gr_freeze,mixed,True,True,True,1,1,True,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,1,0,1,6076,1703,7779,,21.88041870901361,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-05__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-05__r_hier.json
MF-06__r_hier,MF-06,r_hier,mlp,mlp,mlp,True,nu_residual+gr_zero,mixed,True,True,False,,4,False,False,False,pass,pass,pass,fail,fail,three_stage_strict_probe,4,0,4,43585,41182,84767,,386.48681059409864,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-06__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-06__r_hier.json
MF-07__r_hier,MF-07,r_hier,transformer,transformer,transformer,True,ex_dtype+nu_sign,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,21403,31039,52442,,303.31094152200967,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-07__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-07__r_hier.json
MF-08__r_hier,MF-08,r_hier,causal_lm,causal_lm,causal_lm,True,ex_index+gr_step,mixed,True,True,True,1,1,True,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,1,0,1,7132,2354,9486,,28.325198099948466,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-08__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-08__r_hier.json
MF-09__r_hier,MF-09,r_hier,cnn,cnn,cnn,True,nu_scale+gr_freeze,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,18422,14526,32948,,148.23407156695612,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-09__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-09__r_hier.json
MF-10__r_hier,MF-10,r_hier,mlp,mlp,mlp,True,ex_boundary+nu_sign,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,18452,4143,22595,,51.41529505606741,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-10__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-10__r_hier.json
MF-11__r_hier,MF-11,r_hier,transformer,transformer,transformer,True,ex_boundary+nu_residual+gr_zero,mixed,True,True,False,,4,False,False,False,pass,pass,pass,fail,fail,three_stage_strict_probe,4,0,4,271476,41580,313056,,381.42971078003757,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-11__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-11__r_hier.json
MF-12__r_hier,MF-12,r_hier,causal_lm,causal_lm,causal_lm,True,ex_dtype+nu_scale+gr_step,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,21569,18556,40125,,176.16596913407557,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-12__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-12__r_hier.json
MF-13__r_hier,MF-13,r_hier,cnn,cnn,cnn,True,ex_index+nu_sign+gr_freeze,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,18680,5100,23780,,59.751487656030804,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-13__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-13__r_hier.json
MF-14__r_hier,MF-14,r_hier,mlp,mlp,mlp,True,ex_boundary+nu_scale+gr_step,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,18927,17405,36332,,168.4431147929281,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-14__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-14__r_hier.json
MF-15__r_hier,MF-15,r_hier,transformer,transformer,transformer,True,ex_dtype+nu_residual+gr_freeze,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,21280,9387,30667,,90.86942132306285,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-15__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-15__r_hier.json
