baseline_id,instance_id,fault_id,instance_label,model_id,model_name,model_variant,expected_model_variant,observed_model_variants,model_binding_valid,workload_fingerprint,layer,predicted_layer,layer_correct,diagnosis_complete,scope,runner_case,low_hint,oracle,strict_success,passed,real_llm,blind,fault_triggered,attempts,effective_rounds,patch_count,validation_status,restore_status,regression_passed,failure_reason,runner_error,wall_time_sec
r_hier,EX-06-A,EX-06,A,M3,Transformer Classifier,transformer,transformer,transformer,True,54f4c935da56ace37edbfc75c602b3c59add4f839df6f75da2072160b126c3d9,execution,execution,True,True,core_operator,,False,tensor boundary type probe,True,True,True,True,True,0,1,1,verified_restored,True,True,,,44.590005
r_hier,EX-06-B,EX-06,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,a4abd2547ea2886e5ef2b02246165198093e484a49bb50286f60ec019af9724a,execution,execution,True,True,core_operator,,False,tensor boundary type probe,False,False,True,True,True,0,0,1,,True,False,wrong_root_cause_hypothesis,,26.532692
r_hier,EX-07-A,EX-07,A,M1,CNN,cnn,cnn,cnn,True,39a948b9d8c5d8b57f176810e4f58a5a33163088816e1f1c5c90ec547e8c5d62,execution,execution,True,True,core_operator,EX-07,False,BF16 embedding private probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,34.376127
r_hier,EX-07-B,EX-07,B,M2,Image MLP,mlp,mlp,mlp,True,d7738ad4196f37051a3c8a84256ab72f27d6e9d7d53a8c9b28f47e458124d631,execution,execution,True,True,core_operator,EX-07,False,BF16 embedding private probe,True,True,True,True,True,3,3,1,verified_restored,True,True,,,99.936941
r_hier,EX-08-A,EX-08,A,M1,CNN,cnn,cnn,cnn,True,8e57db8f31406fb65773e4e6eb43b8d0e64f608e804d031f93c25d4c9f59ca45,execution,execution,True,True,core_operator,EX-08,False,SDPA boundary private probe,False,False,True,True,True,4,4,1,,True,False,repair_budget_exhausted,,117.379785
r_hier,EX-08-B,EX-08,B,M3,Transformer Classifier,transformer,transformer,transformer,True,0f5c7b27ce860888512129dc30b823a62224d8e1c74713de8d13d029df56de39,execution,execution,True,True,core_operator,EX-08,False,SDPA boundary private probe,False,False,True,True,True,4,4,1,,True,False,repair_budget_exhausted,,238.705062
r_hier,EX-09-A,EX-09,A,M1,CNN,cnn,cnn,cnn,True,731f0c8d1b62499276018c1acb2325d87d1b8069aa0914a13b52532bd0804d9c,execution,execution,True,True,core_operator,EX-09,False,core overload registry contract probe,True,True,True,True,True,1,1,0,verified_restored,True,True,,,30.117312
r_hier,EX-09-B,EX-09,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,9d9265eb0c8a3218e777a229806befaab4aedd2afa11ec3d673115fc2042aa34,execution,execution,True,True,core_operator,EX-09,False,core overload registry contract probe,True,True,True,True,True,1,1,0,verified_restored,True,True,,,55.299927
r_hier,EX-10-A,EX-10,A,M2,Image MLP,mlp,mlp,mlp,True,032aa663b90d2e6a8d4d7fe85aefa23b79361d87932cd7c301642b91172afe17,execution,execution,True,True,core_operator,EX-10,False,core tuple/Tensor return protocol probe,True,True,True,True,True,1,1,0,verified_restored,True,True,,,51.632672
r_hier,EX-10-B,EX-10,B,M3,Transformer Classifier,transformer,transformer,transformer,True,759c1cc283f0cf31c073dea4980aee2f0f934bdf77e0beecdf561b1efb438fa9,execution,execution,True,True,core_operator,EX-10,False,core tuple/Tensor return protocol probe,True,True,True,True,True,1,1,0,verified_restored,True,True,,,56.830051
r_hier,NU-01-A,NU-01,A,M2,Image MLP,mlp,mlp,mlp,True,e9524ef2c561cf7df8094341ff26fb99f19e65c2990310442e034ecb2dc96005,numerical,numerical,True,True,candidate,NU-01,False,candidate residual numeric probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,5.506111
r_hier,NU-01-B,NU-01,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,bc53ff5c22beaf0e7b28d32b2a751b60b778520ea46756ea30e36774a0209748,numerical,numerical,True,True,candidate,NU-01,False,candidate residual numeric probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,11.621726
r_hier,NU-02-A,NU-02,A,M3,Transformer Classifier,transformer,transformer,transformer,True,776e2be4f443ac3f1c13f77972d93dbf7420c3bd50e592e9ab7ba869c446d1ae,numerical,numerical,True,True,candidate,,False,paired numeric softmax probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,5.54473
r_hier,NU-02-B,NU-02,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,f1a9d6afadb277898457f776927cb08c384d498947dee584605fbfd45bb8d9e8,numerical,numerical,True,True,candidate,,False,paired numeric softmax probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,5.213023
r_hier,NU-03-A,NU-03,A,M1,CNN,cnn,cnn,cnn,True,579b492e99a5469a316f276776b4a5ce6f17861b854906d6033b0f9cba598c15,numerical,numerical,True,True,core_operator,NU-03,False,boolean SDPA mask private probe,False,False,True,True,True,4,4,2,,True,False,repair_budget_exhausted,,109.507949
r_hier,NU-03-B,NU-03,B,M2,Image MLP,mlp,mlp,mlp,True,3c214d96d27ed069c5438e6dee6366fa1d61aef103d4dde6057da0db024166b9,numerical,numerical,True,True,core_operator,NU-03,False,boolean SDPA mask private probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,22.934798
r_hier,NU-04-A,NU-04,A,M1,CNN,cnn,cnn,cnn,True,3f22c2627ab6dd996bb04f59c2db240e90456fc5c0af331981008dd351287b63,numerical,numerical,True,True,core_operator,NU-04,False,core mask fill value numeric probe,True,True,True,True,True,2,2,1,verified_restored,True,True,,,40.756202
r_hier,NU-04-B,NU-04,B,M3,Transformer Classifier,transformer,transformer,transformer,True,85673f2b4c5a286e8e9fb18741cb770f4d9906af2e392d73bd2cc8f360c8eba0,numerical,numerical,True,True,core_operator,NU-04,False,core mask fill value numeric probe,True,True,True,True,True,1,1,0,verified_restored,True,True,,,22.918093
r_hier,NU-05-A,NU-05,A,M1,CNN,cnn,cnn,cnn,True,8ed470e77c2265dc1545210a4b760615695e3abf2a7c0e61ee2ad573616ac60f,numerical,numerical,True,True,core_operator,NU-05,False,SDPA scaling private probe,True,True,True,True,True,3,3,1,verified_restored,True,True,,,63.250473
r_hier,NU-05-B,NU-05,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,37f35475fb8338583f744ab0e5ac96e3585743c7d4d70705c3e190f736699fe5,numerical,numerical,True,True,core_operator,NU-05,False,SDPA scaling private probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,51.303766
r_hier,NU-06-A,NU-06,A,M2,Image MLP,mlp,mlp,mlp,True,6d600c3aaffd2bcbac624b927a31f0c24467342a019461d73ce16012e3ab5a9b,numerical,numerical,True,True,core_operator,NU-06,False,core RoPE pairing numeric probe,True,True,True,True,True,1,1,0,verified_restored,True,True,,,36.6115
r_hier,NU-06-B,NU-06,B,M3,Transformer Classifier,transformer,transformer,transformer,True,3c84b200ed804f56c56c5ed9262bc35f7e77d5f43b0879f566767be7030b70a8,numerical,numerical,True,True,core_operator,NU-06,False,core RoPE pairing numeric probe,True,True,True,True,True,1,1,0,verified_restored,True,True,,,27.937381
r_hier,NU-07-A,NU-07,A,M2,Image MLP,mlp,mlp,mlp,True,c83ae7205b92ad5095517f5df1654c281bf40c980cb4f582e9bc23c3abadf6d2,numerical,execution,False,True,core_operator,NU-07,False,GQA KV repeat private probe,True,True,True,True,True,3,3,1,verified_restored,True,True,,,313.752346
r_hier,NU-07-B,NU-07,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,fd8ca1d5fcabe635d7c1a7d8077bc14185ec12484bfec2b26bb0941e7ae59579,numerical,execution,False,True,core_operator,NU-07,False,GQA KV repeat private probe,True,True,True,True,True,1,1,2,verified_restored,True,True,,,222.12195
r_hier,GR-01-A,GR-01,A,M3,Transformer Classifier,transformer,transformer,transformer,True,b92bc81911b2df197b004ab916c1b5c2748feb80e5cfe391f2db3f0ea78ad9a0,gradient_update,gradient_update,True,True,candidate,GR-01,False,candidate gradient/update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,7.934765
r_hier,GR-01-B,GR-01,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,8e065ee0c5d7a85dcc91b0de68dd5ea0009911c82f86c3fc818728f1ced5c27e,gradient_update,gradient_update,True,True,candidate,GR-01,False,candidate gradient/update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,6.062261
r_hier,GR-02-A,GR-02,A,M1,CNN,cnn,cnn,cnn,True,364c19731eef1ded2e6887568e4990f92af37be58e9220effc8e00ce8550b8cd,gradient_update,gradient_update,True,True,candidate,GR-02,False,candidate parameter-update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,6.202681
r_hier,GR-02-B,GR-02,B,M2,Image MLP,mlp,mlp,mlp,True,45539c21ea085f1106874a03341709c5088cefca184ee75ab463cb9a75243d9a,gradient_update,gradient_update,True,True,candidate,GR-02,False,candidate parameter-update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,9.976253
r_hier,GR-03-A,GR-03,A,M1,CNN,cnn,cnn,cnn,True,92667136a8d2836239f2a7f29c3b9727743105e116f1b5dd0f8dd44fa25d61ff,gradient_update,gradient_update,True,True,candidate,GR-03,False,candidate parameter-update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,5.041265
r_hier,GR-03-B,GR-03,B,M3,Transformer Classifier,transformer,transformer,transformer,True,5d3f8ac8cb24252d6e7acc586ce709e24c8f58394541ad87da519df56e2a1b56,gradient_update,gradient_update,True,True,candidate,GR-03,False,candidate parameter-update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,8.126774
r_hier,GR-04-A,GR-04,A,M1,CNN,cnn,cnn,cnn,True,be8bef9699ab474e5bb715186f17a09b8eec0044e1f0b2828e5a70bb646521d7,gradient_update,gradient_update,True,True,candidate,GR-04,False,candidate gradient/update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,6.298952
r_hier,GR-04-B,GR-04,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,1a73d25ce72e100bfe39f04bc8104fe4622ec4aae1b89d00c8ff4d9a4f5412a5,gradient_update,gradient_update,True,True,candidate,GR-04,False,candidate gradient/update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,4.70141
r_hier,GR-05-A,GR-05,A,M2,Image MLP,mlp,mlp,mlp,True,01db58273a8cee8ab788446f3e233c3dcdd4752e7ed9aa95cc49bf70d42e3916,gradient_update,gradient_update,True,True,core_autograd_optimizer,,False,trainable gradient mapping private probe,True,True,True,True,True,3,3,2,verified_restored,True,True,,,194.444506
r_hier,GR-05-B,GR-05,B,M3,Transformer Classifier,transformer,transformer,transformer,True,3418a2f0686287b7383914f3545c9381e8a062eadf5827d45c1eebaf76e2dda2,gradient_update,gradient_update,True,True,core_autograd_optimizer,,False,trainable gradient mapping private probe,True,True,True,True,True,1,1,2,verified_restored,True,True,,,52.879967
r_hier,GR-06-A,GR-06,A,M2,Image MLP,mlp,mlp,mlp,True,a1419cf888a0d3dab254a69bd7b0ef06ca6f48375e6e0f4a4c96c6545d2d2af3,gradient_update,gradient_update,True,True,candidate,GR-06,False,candidate trainability and update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,7.196446
r_hier,GR-06-B,GR-06,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,6add30118544d0e5699157b4aeaefe6b285ac390170ded88290369f9ec3c3237,gradient_update,gradient_update,True,True,candidate,GR-06,False,candidate trainability and update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,5.18491
r_hier,GR-07-A,GR-07,A,M3,Transformer Classifier,transformer,transformer,transformer,True,9f74ea7d2e3ca14994981c1dc42d3f3892a46540110a577ca1895839a3a44845,gradient_update,gradient_update,True,True,core_autograd_optimizer,GR-07,False,core trainable gradient order mapping probe,False,False,True,True,True,4,4,2,,True,False,gradient_update_mismatch_remained,,916.337544
r_hier,GR-07-B,GR-07,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,d9599145d941f5717260607adbc4672f46837b9728d990d258ecc08c93eb0f5b,gradient_update,gradient_update,True,True,core_autograd_optimizer,GR-07,False,core trainable gradient order mapping probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,33.05661
r_hier,GR-08-A,GR-08,A,M1,CNN,cnn,cnn,cnn,True,44c401e8a96c48d3159a82384a8bf6f0bb95ba6b35364a268169169102703461,gradient_update,gradient_update,True,True,candidate,GR-08,False,candidate optimizer param-group coverage probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,8.940327
r_hier,GR-08-B,GR-08,B,M2,Image MLP,mlp,mlp,mlp,True,8a08613bb0a42da83317e52343daaba2dbc3b84cfd1aafc2dd2f2be5d26d64ed,gradient_update,gradient_update,True,True,candidate,GR-08,False,candidate optimizer param-group coverage probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,6.211261
