baseline_id,instance_id,fault_id,instance_label,model_id,model_name,model_variant,expected_model_variant,observed_model_variants,model_binding_valid,workload_fingerprint,layer,predicted_layer,layer_correct,diagnosis_complete,scope,runner_case,low_hint,oracle,strict_success,passed,real_llm,blind,fault_triggered,attempts,effective_rounds,patch_count,validation_status,restore_status,regression_passed,failure_reason,runner_error,wall_time_sec
r_binary,EX-10-A,EX-10,A,M2,Image MLP,mlp,mlp,mlp,True,032aa663b90d2e6a8d4d7fe85aefa23b79361d87932cd7c301642b91172afe17,execution,execution,True,True,core_operator,EX-10,False,core tuple/Tensor return protocol probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,68.121845
r_binary,EX-10-B,EX-10,B,M3,Transformer Classifier,transformer,transformer,transformer,True,759c1cc283f0cf31c073dea4980aee2f0f934bdf77e0beecdf561b1efb438fa9,execution,execution,True,True,core_operator,EX-10,False,core tuple/Tensor return protocol probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,39.245366
r_binary,NU-01-A,NU-01,A,M2,Image MLP,mlp,mlp,mlp,True,e9524ef2c561cf7df8094341ff26fb99f19e65c2990310442e034ecb2dc96005,numerical,numerical,True,True,candidate,NU-01,False,candidate residual numeric probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,11.130569
r_binary,NU-01-B,NU-01,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,bc53ff5c22beaf0e7b28d32b2a751b60b778520ea46756ea30e36774a0209748,numerical,numerical,True,True,candidate,NU-01,False,candidate residual numeric probe,True,True,True,True,True,2,2,1,verified_restored,True,True,,,110.114054
r_binary,NU-02-A,NU-02,A,M3,Transformer Classifier,transformer,transformer,transformer,True,776e2be4f443ac3f1c13f77972d93dbf7420c3bd50e592e9ab7ba869c446d1ae,numerical,unknown,False,False,candidate,,False,paired numeric softmax probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,166.376563
r_binary,NU-02-B,NU-02,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,f1a9d6afadb277898457f776927cb08c384d498947dee584605fbfd45bb8d9e8,numerical,unknown,False,False,candidate,,False,paired numeric softmax probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,65.510363
r_binary,NU-03-A,NU-03,A,M1,CNN,cnn,cnn,cnn,True,ba35606d906fa8347a3b1632143d86f0961d2a1c542b318c87f6c2961a5ac661,numerical,unknown,False,False,core_operator,NU-03,False,boolean SDPA mask private probe,False,False,True,True,True,4,4,0,,True,False,repair_budget_exhausted,,638.595976
r_binary,NU-03-B,NU-03,B,M2,Image MLP,mlp,mlp,mlp,True,2a0b199d31e17ebba0f13800facdcd39fa5671ecaf9aafb722c02330002ec8b5,numerical,unknown,False,False,core_operator,NU-03,False,boolean SDPA mask private probe,False,False,True,True,True,4,4,1,,True,False,repair_budget_exhausted,,596.199614
r_binary,NU-04-A,NU-04,A,M1,CNN,cnn,cnn,cnn,True,3f22c2627ab6dd996bb04f59c2db240e90456fc5c0af331981008dd351287b63,numerical,numerical,True,True,core_operator,NU-04,False,core mask fill value numeric probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,40.31667
r_binary,NU-04-B,NU-04,B,M3,Transformer Classifier,transformer,transformer,transformer,True,85673f2b4c5a286e8e9fb18741cb770f4d9906af2e392d73bd2cc8f360c8eba0,numerical,numerical,True,True,core_operator,NU-04,False,core mask fill value numeric probe,True,True,True,True,True,1,1,2,verified_restored,True,True,,,121.803113
r_binary,NU-05-A,NU-05,A,M1,CNN,cnn,cnn,cnn,True,8a19952ba2a9c701870b8fa5c0a65b91eb58323141e1e80f74aed2b760f2796d,numerical,unknown,False,False,core_operator,NU-05,False,SDPA scaling private probe,False,False,True,True,True,4,4,1,,True,False,repair_budget_exhausted,,790.832135
r_binary,NU-05-B,NU-05,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,c4e945a8eca596109f30802c9fcf0d4288bfebc3b7d91dffb3abe53ec5824a44,numerical,unknown,False,False,core_operator,NU-05,False,SDPA scaling private probe,False,False,True,True,True,4,4,1,,True,False,repair_budget_exhausted,,868.397423
r_binary,NU-06-A,NU-06,A,M2,Image MLP,mlp,mlp,mlp,True,6d600c3aaffd2bcbac624b927a31f0c24467342a019461d73ce16012e3ab5a9b,numerical,numerical,True,True,core_operator,NU-06,False,core RoPE pairing numeric probe,True,True,True,True,True,1,1,2,verified_restored,True,True,,,175.480861
r_binary,NU-06-B,NU-06,B,M3,Transformer Classifier,transformer,transformer,transformer,True,3c84b200ed804f56c56c5ed9262bc35f7e77d5f43b0879f566767be7030b70a8,numerical,numerical,True,True,core_operator,NU-06,False,core RoPE pairing numeric probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,104.367648
r_binary,NU-07-A,NU-07,A,M2,Image MLP,mlp,mlp,mlp,True,6dfa1787a098a90804ddc854d9eae09d1bdf113db60cf38d628a442ceb66d888,numerical,unknown,False,False,core_operator,NU-07,False,GQA KV repeat private probe,False,False,True,True,True,4,4,1,,True,False,repair_budget_exhausted,,849.81241
r_binary,NU-07-B,NU-07,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,0948d4b0de7cd9d082e583d70eda60fef29e9f705ca020b0ff89c67a8fd609de,numerical,unknown,False,False,core_operator,NU-07,False,GQA KV repeat private probe,False,False,True,True,True,4,4,2,,True,False,repair_budget_exhausted,,636.421514
r_binary,GR-01-A,GR-01,A,M3,Transformer Classifier,transformer,transformer,transformer,True,b92bc81911b2df197b004ab916c1b5c2748feb80e5cfe391f2db3f0ea78ad9a0,gradient_update,unknown,False,False,candidate,GR-01,False,candidate gradient/update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,27.061094
r_binary,GR-01-B,GR-01,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,8e065ee0c5d7a85dcc91b0de68dd5ea0009911c82f86c3fc818728f1ced5c27e,gradient_update,unknown,False,False,candidate,GR-01,False,candidate gradient/update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,79.706391
r_binary,GR-02-A,GR-02,A,M1,CNN,cnn,cnn,cnn,True,364c19731eef1ded2e6887568e4990f92af37be58e9220effc8e00ce8550b8cd,gradient_update,gradient_update,True,True,candidate,GR-02,False,candidate parameter-update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,129.437571
r_binary,GR-02-B,GR-02,B,M2,Image MLP,mlp,mlp,mlp,True,45539c21ea085f1106874a03341709c5088cefca184ee75ab463cb9a75243d9a,gradient_update,gradient_update,True,True,candidate,GR-02,False,candidate parameter-update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,40.452476
r_binary,GR-03-A,GR-03,A,M1,CNN,cnn,cnn,cnn,True,92667136a8d2836239f2a7f29c3b9727743105e116f1b5dd0f8dd44fa25d61ff,gradient_update,gradient_update,True,True,candidate,GR-03,False,candidate parameter-update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,217.649103
r_binary,GR-03-B,GR-03,B,M3,Transformer Classifier,transformer,transformer,transformer,True,5d3f8ac8cb24252d6e7acc586ce709e24c8f58394541ad87da519df56e2a1b56,gradient_update,gradient_update,True,True,candidate,GR-03,False,candidate parameter-update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,118.726632
r_binary,GR-04-A,GR-04,A,M1,CNN,cnn,cnn,cnn,True,be8bef9699ab474e5bb715186f17a09b8eec0044e1f0b2828e5a70bb646521d7,gradient_update,unknown,False,False,candidate,GR-04,False,candidate gradient/update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,135.569618
r_binary,GR-04-B,GR-04,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,1a73d25ce72e100bfe39f04bc8104fe4622ec4aae1b89d00c8ff4d9a4f5412a5,gradient_update,unknown,False,False,candidate,GR-04,False,candidate gradient/update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,134.764405
r_binary,GR-05-A,GR-05,A,M2,Image MLP,mlp,mlp,mlp,True,9f586909af8941235bd2f8e2f057712e31ab4dd29c34418ec95af47f6ed07a80,gradient_update,unknown,False,False,core_autograd_optimizer,,False,trainable gradient mapping private probe,False,False,True,True,True,4,4,1,,True,False,gradient_update_mismatch_remained,,798.844401
r_binary,GR-05-B,GR-05,B,M3,Transformer Classifier,transformer,transformer,transformer,True,3492bd014ef993686a18d021e0c84e1d623a30376aeda6d119f608360ba42efe,gradient_update,unknown,False,False,core_autograd_optimizer,,False,trainable gradient mapping private probe,False,False,True,True,True,4,4,2,,True,False,gradient_update_mismatch_remained,,637.834214
r_binary,GR-06-A,GR-06,A,M2,Image MLP,mlp,mlp,mlp,True,a1419cf888a0d3dab254a69bd7b0ef06ca6f48375e6e0f4a4c96c6545d2d2af3,gradient_update,gradient_update,True,True,candidate,GR-06,False,candidate trainability and update probe,True,True,True,True,True,1,1,2,verified_restored,True,True,,,135.857392
r_binary,GR-06-B,GR-06,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,6add30118544d0e5699157b4aeaefe6b285ac390170ded88290369f9ec3c3237,gradient_update,gradient_update,True,True,candidate,GR-06,False,candidate trainability and update probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,64.239582
r_binary,GR-07-A,GR-07,A,M3,Transformer Classifier,transformer,transformer,transformer,True,6afade703240502fa702db4ebbce7bedf1b81e9e8d3cfeceda22b08175f9f752,gradient_update,unknown,False,False,core_autograd_optimizer,GR-07,False,core trainable gradient order mapping probe,False,False,True,True,True,4,4,2,,True,False,gradient_update_mismatch_remained,,868.489456
r_binary,GR-07-B,GR-07,B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,de201d619dfb214359a0d57c476d1b5fdef7f02bc1b7d5c82c1ca616317f3ee4,gradient_update,unknown,False,False,core_autograd_optimizer,GR-07,False,core trainable gradient order mapping probe,False,False,True,True,True,4,4,2,,True,False,gradient_update_mismatch_remained,,680.106629
r_binary,GR-08-A,GR-08,A,M1,CNN,cnn,cnn,cnn,True,44c401e8a96c48d3159a82384a8bf6f0bb95ba6b35364a268169169102703461,gradient_update,gradient_update,True,True,candidate,GR-08,False,candidate optimizer param-group coverage probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,70.428309
r_binary,GR-08-B,GR-08,B,M2,Image MLP,mlp,mlp,mlp,True,8a08613bb0a42da83317e52343daaba2dbc3b84cfd1aafc2dd2f2be5d26d64ed,gradient_update,gradient_update,True,True,candidate,GR-08,False,candidate optimizer param-group coverage probe,True,True,True,True,True,1,1,1,verified_restored,True,True,,,137.80719
